"values","array"
8514.008,"X:"
8524.009,"X:"
8549.01,"X:"
8562.011,"X:"
8589.012,"X:"
8609.013,"X:"
8619.014,"X:"
8626.015,"X:"
8629.016,"X:"
8638.017,"X:"
8643.018,"X:"
8646.019,"X:"
8670.02,"X:"
8670.02,"X:"
8720,"X:"
8720,"X:"
9065.001,"X:"
9075.002,"X:"
9079.003,"X:"
9091.004,"X:"
9094.005,"X:"
9104.006,"X:"
9109.007,"X:"
9115.008,"X:"
9163.009,"X:"
9171.01,"X:"
9180.011,"X:"
9183.012,"X:"
9185.013,"X:"
9191.014,"X:"
9201.015,"X:"
9220.016,"X:"
9222.017,"X:"
9233.018,"X:"
9249.019,"X:"
9251.02,"X:"
9257.021,"X:"
9260.022,"X:"
9266.023,"X:"
9273.024,"X:"
9279.025,"X:"
9283.026,"X:"
9288.027,"X:"
9302.028,"X:"
9306.029,"X:"
9308.03,"X:"
9314.031,"X:"
9378.032,"X:"
9378.032,"X:"
9428,"X:"
9428,"X:"
9589.001,"X:"
9701.002,"X:"
9727.003,"X:"
9764.004,"X:"
9773.005,"X:"
9781.006,"X:"
9825.007,"X:"
9853.008,"X:"
9859.009,"X:"
9867.01,"X:"
9891.011,"X:"
9903.012,"X:"
9906.013,"X:"
9908.014,"X:"
9912.015,"X:"
9918.016,"X:"
9922.017,"X:"
9936.018,"X:"
9942.019,"X:"
9944.02,"X:"
9950.021,"X:"
9956.022,"X:"
10095.023,"X:"
10096.023,"X:"
10146,"X:"
10146,"X:"
10529.001,"X:"
10565.002,"X:"
10573.003,"X:"
10592.004,"X:"
10596.005,"X:"
10599.006,"X:"
10603.007,"X:"
10625.008,"X:"
10634.009,"X:"
10654.01,"X:"
10660.011,"X:"
10662.012,"X:"
10664.013,"X:"
10666.014,"X:"
10673.015,"X:"
10686.016,"X:"
10688.017,"X:"
10694.018,"X:"
10703.019,"X:"
10712.02,"X:"
10716.021,"X:"
10732.022,"X:"
10735.023,"X:"
10738.024,"X:"
10757.025,"X:"
10757.025,"X:"
10807,"X:"
10807,"X:"
11467.001,"X:"
11467.001,"X:"
11517,"X:"
11517,"X:"
11652.001,"X:"
11723.002,"X:"
11923.003,"X:"
11985.004,"X:"
11995.005,"X:"
12000.006,"X:"
12019.007,"X:"
12033.008,"X:"
12036.009,"X:"
12041.01,"X:"
12060.011,"X:"
12064.012,"X:"
12072.013,"X:"
12076.014,"X:"
12079.015,"X:"
12081.016,"X:"
12096.017,"X:"
12105.018,"X:"
12110.019,"X:"
12114.02,"X:"
12127.021,"X:"
12127.021,"X:"
12177,"X:"
12177,"X:"
12195.001,"X:"
12222.002,"X:"
12401.003,"X:"
12437.004,"X:"
12617.005,"X:"
12624.006,"X:"
12652.007,"X:"
12664.008,"X:"
12689.009,"X:"
12696.01,"X:"
12699.011,"X:"
12709.012,"X:"
12735.013,"X:"
12737.014,"X:"
12741.015,"X:"
12744.016,"X:"
12760.017,"X:"
12762.018,"X:"
12782.019,"X:"
12782.019,"X:"
12832,"X:"
12832,"X:"
12832,"X:"
12832,"X:"
12832,"X:"
12832,"X:"
12832.001,"X:"
12832.002,"X:"
12832.003,"X:"
12832.004,"X:"
12832.005,"X:"
12832.006,"X:"
12832.007,"X:"
12832.008,"X:"
12832.009,"X:"
12832.01,"X:"
12832.011,"X:"
12832.012,"X:"
12832.013,"X:"
12832.014,"X:"
12832.015,"X:"
12832.016,"X:"
12832.016,"X:"
12832.093,"X:"
12832.094,"X:"
12832.095,"X:"
12832.096,"X:"
12832.097,"X:"
12832.098,"X:"
12832.099,"X:"
12832.1,"X:"
12832.101,"X:"
12832.102,"X:"
12832.103,"X:"
12832.104,"X:"
12832.104,"X:"
12872.001,"X:"
12876.002,"X:"
13113.003,"X:"
13130.004,"X:"
13138.005,"X:"
13156.006,"X:"
13167.007,"X:"
13172.008,"X:"
13187.009,"X:"
13191.01,"X:"
13194.011,"X:"
13213.012,"X:"
13218.013,"X:"
13271.014,"X:"
13315.015,"X:"
13318.016,"X:"
13323.017,"X:"
13339.018,"X:"
13344.019,"X:"
13363.02,"X:"
13366.021,"X:"
13375.022,"X:"
13381.023,"X:"
13386.024,"X:"
13388.025,"X:"
13399.026,"X:"
13404.027,"X:"
13408.028,"X:"
13411.029,"X:"
13420.03,"X:"
13421.031,"X:"
13432.032,"X:"
13432.032,"X:"
13482,"X:"
13482,"X:"
13503.002,"X:"
13571.004,"X:"
13745.006,"X:"
13755.008,"X:"
13776.01,"X:"
13797.012,"X:"
13806.014,"X:"
13809.016,"X:"
13813.018,"X:"
13834.02,"X:"
13867.022,"X:"
13882.024,"X:"
13889.026,"X:"
13903.028,"X:"
13911.03,"X:"
13982.032,"X:"
14005.034,"X:"
14020.036,"X:"
14026.038,"X:"
14028.04,"X:"
14047.042,"X:"
14066.044,"X:"
14082.046,"X:"
14104.048,"X:"
14117.05,"X:"
14125.052,"X:"
14129.054,"X:"
14166.056,"X:"
14175.058,"X:"
14188.06,"X:"
14192.062,"X:"
14219.064,"X:"
14228.066,"X:"
14270.068,"X:"
14284.07,"X:"
14295.072,"X:"
14299.074,"X:"
14516.076,"X:"
14535.078,"X:"
14564.08,"X:"
14568.082,"X:"
14575.084,"X:"
14583.086,"X:"
14607.088,"X:"
14632.09,"X:"
14651.092,"X:"
14659.094,"X:"
14686.096,"X:"
14700.098,"X:"
14705.1,"X:"
14730.102,"X:"
14744.104,"X:"
14748.106,"X:"
14752.108,"X:"
14753.11,"X:"
14758.112,"X:"
14760.114,"X:"
14849.116,"X:"
14855.118,"X:"
14863.12,"X:"
14870.122,"X:"
14881.124,"X:"
14908.126,"X:"
14913.128,"X:"
14921.13,"X:"
14960.132,"X:"
14974.134,"X:"
15011.136,"X:"
15123.138,"X:"
15135.14,"X:"
15209.142,"X:"
15219.144,"X:"
15224.146,"X:"
17422.197,"X:"
17433.198,"X:"
17442.199,"X:"
17538.2,"X:"
17548.201,"X:"
17555.202,"X:"
17560.203,"X:"
17566.204,"X:"
17590.205,"X:"
17594.206,"X:"
17598.207,"X:"
17654.208,"X:"
17665.209,"X:"
17671.21,"X:"
17685.211,"X:"
17716.212,"X:"
17733.213,"X:"
17756.214,"X:"
17775.215,"X:"
17781.216,"X:"
17791.217,"X:"
17857.218,"X:"
17865.219,"X:"
17867.22,"X:"
17898.221,"X:"
17898.221,"X:"
17948,"X:"
17948,"X:"
18540.002,"X:"
18569.004,"X:"
18608.006,"X:"
18615.008,"X:"
18625.01,"X:"
18630.012,"X:"
18643.014,"X:"
18656.016,"X:"
18682.018,"X:"
18684.02,"X:"
18689.022,"X:"
18696.024,"X:"
18700.026,"X:"
18711.028,"X:"
18717.03,"X:"
18726.032,"X:"
18731.034,"X:"
18741.036,"X:"
18752.038,"X:"
18766.04,"X:"
18771.042,"X:"
18778.044,"X:"
18786.046,"X:"
18790.048,"X:"
18835.05,"X:"
18837.052,"X:"
18841.054,"X:"
18856.056,"X:"
18861.058,"X:"
18865.06,"X:"
18880.062,"X:"
18931.064,"X:"
18940.066,"X:"
18943.068,"X:"
18949.07,"X:"
18950.072,"X:"
18985.074,"X:"
19004.076,"X:"
19020.078,"X:"
19026.08,"X:"
19052.082,"X:"
19057.084,"X:"
19077.086,"X:"
19091.088,"X:"
19101.09,"X:"
19120.092,"X:"
19126.094,"X:"
19130.096,"X:"
19152.098,"X:"
19395.1,"X:"
19466.102,"X:"
19487.104,"X:"
19518.106,"X:"
19532.108,"X:"
19552.11,"X:"
19563.112,"X:"
19585.114,"X:"
19609.116,"X:"
